epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
248,667.13,1.0201,1.51755,0.91793,0.00485,0.44667,0.60633,0.59222,0.58359,0.33629,0.617,0.59889,0.58419,0.33259,1.78866,2.89072,1.85256,0.01215,0,0.000730133,0.000730133,0.000730133
249,669.724,0.9468,1.51163,0.85541,0.00482,0.44019,0.60633,0.59222,0.58359,0.33629,0.617,0.59889,0.58419,0.33259,1.78866,2.89072,1.85256,0.01215,0,0.000727304,0.000727304,0.000727304
250,673.239,1.02053,1.5801,0.9728,0.00489,0.55719,0.59216,0.46495,0.42514,0.25312,0.64728,0.52166,0.49072,0.25429,1.7948,2.80742,1.90823,0.01243,0,0.000724474,0.000724474,0.000724474
251,676.666,1.06105,1.59803,0.99084,0.00477,0.72447,0.59216,0.46495,0.42514,0.25312,0.64728,0.52166,0.49072,0.25429,1.7948,2.80742,1.90823,0.01243,0,0.000721645,0.000721645,0.000721645
252,680.147,1.16793,1.57876,0.93882,0.00524,0.65327,0.45843,0.50667,0.37152,0.22025,0.52567,0.53222,0.42039,0.2182,1.77268,2.73212,2.06725,0.01214,0,0.000718816,0.000718816,0.000718816
253,683.595,1.03643,1.62074,0.97765,0.00571,0.59469,0.45843,0.50667,0.37152,0.22025,0.52567,0.53222,0.42039,0.2182,1.77268,2.73212,2.06725,0.01214,0,0.000715986,0.000715986,0.000715986
254,686.963,0.98048,1.56169,0.93024,0.00471,0.49088,0.62368,0.48053,0.37513,0.20565,0.62368,0.48053,0.3893,0.20316,1.74808,2.73587,2.27198,0.01176,0,0.000713157,0.000713157,0.000713157
255,690.212,1.0004,1.52374,0.92092,0.00448,0.52584,0.62368,0.48053,0.37513,0.20565,0.62368,0.48053,0.3893,0.20316,1.74808,2.73587,2.27198,0.01176,0,0.000710327,0.000710327,0.000710327
256,693.67,1.00153,1.49292,0.87231,0.00492,0.42997,0.60898,0.45953,0.32813,0.17145,0.60898,0.45953,0.33715,0.16958,1.72864,3.08104,2.60757,0.01165,0,0.000707498,0.000707498,0.000707498
257,696.388,1.09839,1.60212,1.00242,0.00494,0.91073,0.60898,0.45953,0.32813,0.17145,0.60898,0.45953,0.33715,0.16958,1.72864,3.08104,2.60757,0.01165,0,0.000704668,0.000704668,0.000704668
258,698.56,1.0519,1.54438,0.93117,0.00417,0.61171,0.59044,0.43945,0.31554,0.17256,0.59044,0.43945,0.3237,0.16553,1.74589,3.12816,2.82041,0.01186,0,0.000701839,0.000701839,0.000701839
259,700.654,1.0245,1.61577,0.92438,0.0043,0.65713,0.59044,0.43945,0.31554,0.17256,0.59044,0.43945,0.3237,0.16553,1.74589,3.12816,2.82041,0.01186,0,0.00069901,0.00069901,0.00069901
260,702.784,1.04527,1.5761,0.95948,0.00434,0.74197,0.53015,0.44893,0.26773,0.14223,0.53015,0.44893,0.27999,0.13665,1.75767,3.19147,3.00269,0.01204,0,0.00069618,0.00069618,0.00069618
261,704.785,1.00298,1.54018,0.93635,0.00515,0.66144,0.53015,0.44893,0.26773,0.14223,0.53015,0.44893,0.27999,0.13665,1.75767,3.19147,3.00269,0.01204,0,0.000693351,0.000693351,0.000693351
262,706.885,1.08768,1.71932,0.96465,0.00418,0.66313,0.569,0.38514,0.23621,0.13177,0.5819,0.44001,0.26139,0.12617,1.71731,3.21949,3.12951,0.0115,0,0.000690521,0.000690521,0.000690521
263,708.955,1.02186,1.52826,0.92284,0.00456,0.59008,0.569,0.38514,0.23621,0.13177,0.5819,0.44001,0.26139,0.12617,1.71731,3.21949,3.12951,0.0115,0,0.000687692,0.000687692,0.000687692
264,711.085,1.0236,1.4994,0.95317,0.00453,0.78805,0.59273,0.27208,0.25389,0.13848,0.60817,0.367,0.28053,0.13507,1.63107,3.24725,3.21094,0.01073,0,0.000684863,0.000684863,0.000684863
265,713.121,0.92269,1.45852,0.82432,0.00491,0.40029,0.59273,0.27208,0.25389,0.13848,0.60817,0.367,0.28053,0.13507,1.63107,3.24725,3.21094,0.01073,0,0.000682033,0.000682033,0.000682033
266,715.238,1.02671,1.47853,0.91463,0.00485,0.37864,0.35473,0.40667,0.26031,0.14258,0.37327,0.46556,0.27144,0.13465,1.60865,3.21297,3.29651,0.01028,0,0.000679204,0.000679204,0.000679204
267,717.333,1.05136,1.54693,0.95946,0.00452,0.59251,0.35473,0.40667,0.26031,0.14258,0.37327,0.46556,0.27144,0.13465,1.60865,3.21297,3.29651,0.01028,0,0.000676374,0.000676374,0.000676374
268,719.377,0.9844,1.46498,0.95647,0.00536,0.67558,0.38456,0.49102,0.27844,0.15285,0.39629,0.49435,0.29117,0.14878,1.62744,2.8886,3.06585,0.01064,0,0.000673545,0.000673545,0.000673545
269,721.821,1.04997,1.56163,0.96461,0.00493,0.54184,0.38456,0.49102,0.27844,0.15285,0.39629,0.49435,0.29117,0.14878,1.62744,2.8886,3.06585,0.01064,0,0.000670715,0.000670715,0.000670715
270,725.223,1.07358,1.67986,1.02881,0.00457,0.81364,0.37875,0.49889,0.30212,0.16084,0.38955,0.50556,0.316,0.1594,1.67076,2.8615,2.82796,0.01124,0,0.000667886,0.000667886,0.000667886
271,728.447,1.00751,1.5564,0.91884,0.00488,0.58931,0.37875,0.49889,0.30212,0.16084,0.38955,0.50556,0.316,0.1594,1.67076,2.8615,2.82796,0.01124,0,0.000665057,0.000665057,0.000665057
272,731.898,1.00516,1.57837,0.92142,0.00484,0.43291,0.35465,0.49667,0.32273,0.18234,0.39811,0.55152,0.35064,0.18006,1.69746,2.82822,2.56554,0.01142,0,0.000662227,0.000662227,0.000662227
273,735.126,0.98676,1.64679,0.93675,0.00494,0.42411,0.35465,0.49667,0.32273,0.18234,0.39811,0.55152,0.35064,0.18006,1.69746,2.82822,2.56554,0.01142,0,0.000659398,0.000659398,0.000659398
274,738.622,1.10169,1.6397,0.99847,0.00494,0.83244,0.41717,0.49,0.32519,0.19231,0.42808,0.55239,0.35297,0.18803,1.70953,2.7805,2.49657,0.01152,0,0.000656568,0.000656568,0.000656568
275,741.953,1.02574,1.53215,0.93392,0.0054,0.66658,0.41717,0.49,0.32519,0.19231,0.42808,0.55239,0.35297,0.18803,1.70953,2.7805,2.49657,0.01152,0,0.000653739,0.000653739,0.000653739
276,745.542,1.05509,1.49553,0.93386,0.00439,0.62704,0.38176,0.50122,0.31275,0.18342,0.41502,0.57011,0.34307,0.17891,1.70578,3.15462,2.44962,0.01162,0,0.000650909,0.000650909,0.000650909
277,748.911,1.08496,1.71085,1.04875,0.00449,0.64035,0.38176,0.50122,0.31275,0.18342,0.41502,0.57011,0.34307,0.17891,1.70578,3.15462,2.44962,0.01162,0,0.00064808,0.00064808,0.00064808
278,752.218,0.89788,1.34933,0.82308,0.00428,0.6614,0.34759,0.46444,0.31433,0.18462,0.37093,0.53,0.34061,0.17417,1.72422,3.09177,2.33465,0.0119,0,0.000645251,0.000645251,0.000645251
279,755.674,1.0124,1.50611,0.86355,0.00465,0.5476,0.34759,0.46444,0.31433,0.18462,0.37093,0.53,0.34061,0.17417,1.72422,3.09177,2.33465,0.0119,0,0.000642421,0.000642421,0.000642421
280,759.018,0.88933,1.36821,0.81645,0.00404,0.44877,0.5054,0.41607,0.32105,0.18571,0.5405,0.47811,0.35351,0.18085,1.72727,3.02406,2.23486,0.01193,0,0.000639592,0.000639592,0.000639592
281,762.275,1.06349,1.51824,0.9197,0.00476,0.45344,0.5054,0.41607,0.32105,0.18571,0.5405,0.47811,0.35351,0.18085,1.72727,3.02406,2.23486,0.01193,0,0.000636762,0.000636762,0.000636762
282,765.885,0.97141,1.51122,0.89307,0.00439,0.75289,0.50925,0.41219,0.30873,0.1784,0.56894,0.4799,0.35878,0.17707,1.70305,2.94043,2.25689,0.01168,0,0.000633933,0.000633933,0.000633933
283,769.162,1.05104,1.53099,0.93469,0.00481,0.58022,0.50925,0.41219,0.30873,0.1784,0.56894,0.4799,0.35878,0.17707,1.70305,2.94043,2.25689,0.01168,0,0.000631104,0.000631104,0.000631104
284,772.699,0.99831,1.57797,0.90443,0.0043,0.64145,0.48867,0.43111,0.33198,0.19295,0.5399,0.49667,0.37944,0.19218,1.73366,2.90916,2.17652,0.01206,0,0.000628274,0.000628274,0.000628274
285,776.311,1.04204,1.56362,0.84973,0.00426,0.4277,0.48867,0.43111,0.33198,0.19295,0.5399,0.49667,0.37944,0.19218,1.73366,2.90916,2.17652,0.01206,0,0.000625445,0.000625445,0.000625445
286,779.84,0.99647,1.48189,0.84147,0.00398,0.67812,0.49631,0.37889,0.35032,0.20476,0.58267,0.43444,0.41028,0.20995,1.74623,2.92608,2.08122,0.01231,0,0.000622615,0.000622615,0.000622615
287,783.148,0.92862,1.44431,0.76483,0.00415,0.3906,0.49631,0.37889,0.35032,0.20476,0.58267,0.43444,0.41028,0.20995,1.74623,2.92608,2.08122,0.01231,0,0.000619786,0.000619786,0.000619786
288,786.851,1.02482,1.48309,0.90903,0.00444,0.59062,0.48239,0.46958,0.39745,0.23474,0.52861,0.53585,0.45625,0.24435,1.73474,2.96843,1.96711,0.01212,0,0.000616956,0.000616956,0.000616956
289,790.186,1.05844,1.6017,0.93427,0.0045,0.42722,0.48239,0.46958,0.39745,0.23474,0.52861,0.53585,0.45625,0.24435,1.73474,2.96843,1.96711,0.01212,0,0.000614127,0.000614127,0.000614127
290,793.615,1.06955,1.61222,0.94443,0.00458,0.58499,0.45713,0.57852,0.41646,0.247,0.49558,0.64294,0.47486,0.25543,1.71512,2.96183,1.92302,0.01179,0,0.000611298,0.000611298,0.000611298
291,797.005,0.99377,1.4793,0.8995,0.00384,0.52743,0.45713,0.57852,0.41646,0.247,0.49558,0.64294,0.47486,0.25543,1.71512,2.96183,1.92302,0.01179,0,0.000608468,0.000608468,0.000608468
292,800.637,1.0848,1.53525,0.87166,0.0046,0.34155,0.46564,0.53444,0.43213,0.26415,0.53413,0.6,0.49082,0.2676,1.71027,2.96881,1.87824,0.01169,0,0.000605639,0.000605639,0.000605639
293,804.037,1.01984,1.66078,0.90011,0.00454,0.62098,0.46564,0.53444,0.43213,0.26415,0.53413,0.6,0.49082,0.2676,1.71027,2.96881,1.87824,0.01169,0,0.000602809,0.000602809,0.000602809
294,807.421,1.00734,1.54829,0.95234,0.00448,0.66389,0.45864,0.54444,0.44133,0.27151,0.50025,0.6,0.49044,0.2771,1.68906,2.92322,1.87852,0.01134,0,0.00059998,0.00059998,0.00059998
295,810.81,1.1288,1.60445,0.86199,0.00422,0.50547,0.45864,0.54444,0.44133,0.27151,0.50025,0.6,0.49044,0.2771,1.68906,2.92322,1.87852,0.01134,0,0.000597151,0.000597151,0.000597151
296,814.505,0.98317,1.51345,0.84174,0.00405,0.46529,0.53632,0.57,0.43682,0.26973,0.57018,0.64222,0.47899,0.26367,1.71231,2.94929,1.89689,0.01138,0,0.000594321,0.000594321,0.000594321
297,818.015,0.96838,1.45755,0.87998,0.00471,0.60996,0.53632,0.57,0.43682,0.26973,0.57018,0.64222,0.47899,0.26367,1.71231,2.94929,1.89689,0.01138,0,0.000591492,0.000591492,0.000591492
298,821.445,0.99225,1.48351,0.81658,0.00441,0.3387,0.55263,0.56667,0.44581,0.27121,0.56441,0.57667,0.48227,0.26897,1.73758,2.97671,1.89966,0.01147,0,0.000588662,0.000588662,0.000588662
299,824.865,1.08076,1.61631,0.87808,0.00483,0.55107,0.55263,0.56667,0.44581,0.27121,0.56441,0.57667,0.48227,0.26897,1.73758,2.97671,1.89966,0.01147,0,0.000585833,0.000585833,0.000585833
300,828.401,1.04209,1.49227,0.86591,0.0048,0.52663,0.45665,0.54536,0.39125,0.23842,0.47737,0.58644,0.42718,0.22628,1.69429,2.95753,1.91708,0.01126,0,0.000583003,0.000583003,0.000583003
301,831.665,0.99804,1.46494,0.8485,0.00484,0.44055,0.45665,0.54536,0.39125,0.23842,0.47737,0.58644,0.42718,0.22628,1.69429,2.95753,1.91708,0.01126,0,0.000580174,0.000580174,0.000580174
302,835.149,0.95832,1.50455,0.86128,0.00433,0.52602,0.35612,0.44333,0.35461,0.20546,0.40499,0.56778,0.39377,0.19615,1.68813,2.90786,1.88602,0.01122,0,0.000577345,0.000577345,0.000577345
303,838.424,0.98492,1.39936,0.81892,0.00432,0.56577,0.35612,0.44333,0.35461,0.20546,0.40499,0.56778,0.39377,0.19615,1.68813,2.90786,1.88602,0.01122,0,0.000574515,0.000574515,0.000574515
304,841.776,0.9592,1.45433,0.75926,0.00445,0.38161,0.35639,0.44333,0.35685,0.20102,0.37636,0.49369,0.38967,0.19335,1.71325,2.88678,1.82827,0.01128,0,0.000571686,0.000571686,0.000571686
305,845.032,0.88029,1.3866,0.82756,0.00422,0.60829,0.35639,0.44333,0.35685,0.20102,0.37636,0.49369,0.38967,0.19335,1.71325,2.88678,1.82827,0.01128,0,0.000568856,0.000568856,0.000568856
306,848.437,0.98653,1.5088,0.77982,0.00436,0.53501,0.37474,0.49222,0.35475,0.20131,0.37309,0.52387,0.38182,0.19143,1.71889,2.89615,1.843,0.01122,0,0.000566027,0.000566027,0.000566027
307,851.748,0.95996,1.47151,0.80993,0.00433,0.6204,0.37474,0.49222,0.35475,0.20131,0.37309,0.52387,0.38182,0.19143,1.71889,2.89615,1.843,0.01122,0,0.000563197,0.000563197,0.000563197
308,855.103,0.99908,1.54953,0.90186,0.00467,0.63244,0.43681,0.38948,0.34488,0.19659,0.44948,0.4,0.37081,0.18771,1.74396,2.93794,1.88949,0.01148,0,0.000560368,0.000560368,0.000560368
309,858.439,1.00989,1.48481,0.78898,0.00445,0.31159,0.43681,0.38948,0.34488,0.19659,0.44948,0.4,0.37081,0.18771,1.74396,2.93794,1.88949,0.01148,0,0.000557539,0.000557539,0.000557539
310,861.962,1.02206,1.55901,0.86036,0.00431,0.63776,0.37968,0.45222,0.32361,0.18397,0.36667,0.47312,0.3529,0.17629,1.74383,2.95966,1.99716,0.01149,0,0.000554709,0.000554709,0.000554709
311,865.181,1.0183,1.44081,0.84317,0.00433,0.53368,0.37968,0.45222,0.32361,0.18397,0.36667,0.47312,0.3529,0.17629,1.74383,2.95966,1.99716,0.01149,0,0.00055188,0.00055188,0.00055188
312,868.579,0.91416,1.45478,0.87651,0.00425,0.63539,0.41867,0.36629,0.30989,0.17138,0.37782,0.44737,0.33291,0.16284,1.73264,2.9607,2.10052,0.01161,0,0.00054905,0.00054905,0.00054905
313,871.989,0.9298,1.43221,0.8046,0.00459,0.53461,0.41867,0.36629,0.30989,0.17138,0.37782,0.44737,0.33291,0.16284,1.73264,2.9607,2.10052,0.01161,0,0.000546221,0.000546221,0.000546221
314,875.291,1.04532,1.4558,0.83924,0.00512,0.40547,0.56129,0.28761,0.31275,0.17456,0.36947,0.44889,0.33427,0.16579,1.70932,2.76497,2.15842,0.01153,0,0.000543392,0.000543392,0.000543392
315,878.634,0.973,1.46662,0.86075,0.00446,0.55507,0.56129,0.28761,0.31275,0.17456,0.36947,0.44889,0.33427,0.16579,1.70932,2.76497,2.15842,0.01153,0,0.000540562,0.000540562,0.000540562
316,882.129,1.00373,1.45277,0.83495,0.00416,0.40545,0.50398,0.32,0.30998,0.17668,0.35339,0.50338,0.33556,0.16619,1.67823,2.76747,2.18864,0.01114,0,0.000537733,0.000537733,0.000537733
317,885.356,0.98874,1.484,0.78685,0.00432,0.38704,0.50398,0.32,0.30998,0.17668,0.35339,0.50338,0.33556,0.16619,1.67823,2.76747,2.18864,0.01114,0,0.000534903,0.000534903,0.000534903
318,888.847,0.94886,1.48888,0.76422,0.00421,0.48605,0.41161,0.4151,0.31235,0.17417,0.436,0.42741,0.33832,0.16713,1.72943,2.77511,2.20147,0.01128,0,0.000532074,0.000532074,0.000532074
319,892.138,0.99819,1.47133,0.8344,0.00407,0.39496,0.41161,0.4151,0.31235,0.17417,0.436,0.42741,0.33832,0.16713,1.72943,2.77511,2.20147,0.01128,0,0.000529244,0.000529244,0.000529244
320,895.516,0.97053,1.43257,0.75716,0.00417,0.55599,0.41899,0.39222,0.32216,0.18122,0.3837,0.43556,0.35111,0.17432,1.73993,2.9491,2.27878,0.01122,0,0.000526415,0.000526415,0.000526415
321,898.875,0.89857,1.40193,0.70468,0.00397,0.41689,0.41899,0.39222,0.32216,0.18122,0.3837,0.43556,0.35111,0.17432,1.73993,2.9491,2.27878,0.01122,0,0.000523586,0.000523586,0.000523586
322,902.28,1.00418,1.48961,0.85119,0.00412,0.70937,0.38312,0.41889,0.30348,0.17167,0.39963,0.43202,0.32795,0.16218,1.74824,2.96431,2.31847,0.0113,0,0.000520756,0.000520756,0.000520756
323,905.547,0.93442,1.38946,0.76419,0.00447,0.28569,0.38312,0.41889,0.30348,0.17167,0.39963,0.43202,0.32795,0.16218,1.74824,2.96431,2.31847,0.0113,0,0.000517927,0.000517927,0.000517927
324,909.011,1.01544,1.50717,0.86328,0.00497,0.40956,0.37947,0.41889,0.29345,0.16365,0.39077,0.5482,0.32103,0.15985,1.75431,2.90875,2.3351,0.01153,0,0.000515097,0.000515097,0.000515097
325,912.321,0.99927,1.52034,0.82235,0.00448,0.69902,0.37947,0.41889,0.29345,0.16365,0.39077,0.5482,0.32103,0.15985,1.75431,2.90875,2.3351,0.01153,0,0.000512268,0.000512268,0.000512268
326,915.751,0.97024,1.41137,0.80435,0.00428,0.46075,0.3513,0.47444,0.2845,0.15566,0.38364,0.54667,0.31171,0.15445,1.73554,2.90344,2.38398,0.0115,0,0.000509438,0.000509438,0.000509438
327,919.155,1.03862,1.42411,0.85222,0.00441,0.55257,0.3513,0.47444,0.2845,0.15566,0.38364,0.54667,0.31171,0.15445,1.73554,2.90344,2.38398,0.0115,0,0.000506609,0.000506609,0.000506609
328,922.625,0.9752,1.43329,0.86484,0.00405,0.50298,0.35867,0.47444,0.3094,0.17495,0.39836,0.54,0.33588,0.17249,1.69435,2.92957,2.42482,0.01112,0,0.00050378,0.00050378,0.00050378
329,925.905,0.96548,1.41708,0.78302,0.00409,0.46632,0.35867,0.47444,0.3094,0.17495,0.39836,0.54,0.33588,0.17249,1.69435,2.92957,2.42482,0.01112,0,0.00050095,0.00050095,0.00050095
330,929.316,1.07466,1.47998,0.84508,0.00489,0.44198,0.41289,0.44636,0.33232,0.19457,0.45334,0.51525,0.36614,0.1851,1.68499,2.97276,2.35694,0.01106,0,0.000498121,0.000498121,0.000498121
331,932.625,0.97544,1.52974,0.80024,0.0044,0.44606,0.41289,0.44636,0.33232,0.19457,0.45334,0.51525,0.36614,0.1851,1.68499,2.97276,2.35694,0.01106,0,0.000495291,0.000495291,0.000495291
332,935.965,0.97333,1.447,0.81421,0.00433,0.52213,0.50095,0.35594,0.35083,0.20216,0.45588,0.51,0.3855,0.19559,1.73483,2.80106,2.30457,0.01132,0,0.000492462,0.000492462,0.000492462
333,939.208,0.94407,1.38803,0.74733,0.00417,0.29049,0.50095,0.35594,0.35083,0.20216,0.45588,0.51,0.3855,0.19559,1.73483,2.80106,2.30457,0.01132,0,0.000489633,0.000489633,0.000489633
334,942.71,0.93237,1.41596,0.74708,0.00386,0.5277,0.55851,0.34962,0.37797,0.21926,0.46012,0.49801,0.40996,0.21186,1.75603,2.83744,2.28654,0.01151,0,0.000486803,0.000486803,0.000486803
335,946.008,0.88165,1.45845,0.71889,0.00392,0.5024,0.55851,0.34962,0.37797,0.21926,0.46012,0.49801,0.40996,0.21186,1.75603,2.83744,2.28654,0.01151,0,0.000483974,0.000483974,0.000483974
336,949.405,0.98719,1.42013,0.84538,0.00445,0.43928,0.55861,0.35357,0.36934,0.21119,0.52868,0.44715,0.39838,0.19984,1.75777,2.85375,2.2443,0.01166,0,0.000481144,0.000481144,0.000481144
337,952.765,0.94833,1.57377,0.77678,0.00419,0.3855,0.55861,0.35357,0.36934,0.21119,0.52868,0.44715,0.39838,0.19984,1.75777,2.85375,2.2443,0.01166,0,0.000478315,0.000478315,0.000478315
338,956.149,0.98171,1.44178,0.79019,0.00426,0.54206,0.51966,0.39556,0.37363,0.21472,0.55148,0.45868,0.41045,0.20834,1.74341,3.09959,2.17798,0.01167,0,0.000475485,0.000475485,0.000475485
339,959.421,0.98513,1.52259,0.80039,0.00411,0.59588,0.51966,0.39556,0.37363,0.21472,0.55148,0.45868,0.41045,0.20834,1.74341,3.09959,2.17798,0.01167,0,0.000472656,0.000472656,0.000472656
340,962.887,0.92532,1.33814,0.76324,0.00428,0.52416,0.60299,0.39556,0.41288,0.23488,0.60859,0.40222,0.44302,0.23286,1.72817,3.13428,2.11934,0.01136,0,0.000469827,0.000469827,0.000469827
341,966.243,0.92075,1.3799,0.7683,0.00379,0.69073,0.60299,0.39556,0.41288,0.23488,0.60859,0.40222,0.44302,0.23286,1.72817,3.13428,2.11934,0.01136,0,0.000466997,0.000466997,0.000466997
342,969.606,0.94101,1.45739,0.7611,0.00398,0.48022,0.67982,0.38556,0.43718,0.26474,0.69791,0.39222,0.46728,0.2539,1.72536,3.16553,2.09889,0.01129,0,0.000464168,0.000464168,0.000464168
343,973.004,0.88534,1.31956,0.6999,0.00381,0.51266,0.67982,0.38556,0.43718,0.26474,0.69791,0.39222,0.46728,0.2539,1.72536,3.16553,2.09889,0.01129,0,0.000461338,0.000461338,0.000461338
344,976.4,0.92619,1.40698,0.78263,0.00452,0.54932,0.59254,0.36222,0.41955,0.24764,0.50347,0.52,0.44566,0.24768,1.73511,3.16072,2.16385,0.01145,0,0.000458509,0.000458509,0.000458509
345,979.685,0.97947,1.46984,0.73844,0.00378,0.40843,0.59254,0.36222,0.41955,0.24764,0.50347,0.52,0.44566,0.24768,1.73511,3.16072,2.16385,0.01145,0,0.00045568,0.00045568,0.00045568
346,983.145,0.93605,1.38554,0.7594,0.00373,0.59734,0.553,0.42444,0.41367,0.24492,0.52981,0.50988,0.43496,0.24248,1.72634,3.14054,2.2472,0.01136,0,0.00045285,0.00045285,0.00045285
347,986.407,0.94881,1.52151,0.83698,0.00398,0.53121,0.553,0.42444,0.41367,0.24492,0.52981,0.50988,0.43496,0.24248,1.72634,3.14054,2.2472,0.01136,0,0.000450021,0.000450021,0.000450021
348,989.766,0.9535,1.44702,0.73668,0.00408,0.33777,0.65597,0.38111,0.40988,0.24723,0.66775,0.38533,0.43561,0.24182,1.72532,3.10791,2.29251,0.01134,0,0.000447191,0.000447191,0.000447191
349,993.039,0.88612,1.40887,0.74302,0.00384,0.6198,0.65597,0.38111,0.40988,0.24723,0.66775,0.38533,0.43561,0.24182,1.72532,3.10791,2.29251,0.01134,0,0.000444362,0.000444362,0.000444362
350,996.655,0.99014,1.40635,0.81367,0.00375,0.52658,0.65103,0.37749,0.44365,0.27103,0.61097,0.47635,0.47181,0.26547,1.7154,3.08156,2.2416,0.01128,0,0.000441532,0.000441532,0.000441532
351,999.95,0.92848,1.4127,0.76389,0.00404,0.5688,0.65103,0.37749,0.44365,0.27103,0.61097,0.47635,0.47181,0.26547,1.7154,3.08156,2.2416,0.01128,0,0.000438703,0.000438703,0.000438703
352,1003.32,0.94257,1.41198,0.78442,0.00378,0.50476,0.64362,0.38225,0.45682,0.27936,0.61932,0.47996,0.48701,0.27557,1.70399,3.06321,2.21738,0.01118,0,0.000435874,0.000435874,0.000435874
353,1006.76,0.94657,1.34162,0.752,0.00385,0.39844,0.64362,0.38225,0.45682,0.27936,0.61932,0.47996,0.48701,0.27557,1.70399,3.06321,2.21738,0.01118,0,0.000433044,0.000433044,0.000433044
354,1010.12,0.9519,1.42919,0.78393,0.00415,0.37416,0.63895,0.39518,0.47871,0.29866,0.62902,0.4822,0.51014,0.28321,1.69537,3.07052,2.18014,0.01099,0,0.000430215,0.000430215,0.000430215
355,1013.44,0.94526,1.44611,0.77815,0.00389,0.40504,0.63895,0.39518,0.47871,0.29866,0.62902,0.4822,0.51014,0.28321,1.69537,3.07052,2.18014,0.01099,0,0.000427385,0.000427385,0.000427385
356,1016.95,0.96002,1.44864,0.77437,0.00441,0.46476,0.61553,0.40843,0.4929,0.30163,0.53312,0.56889,0.52524,0.29029,1.70295,3.10788,2.15829,0.01115,0,0.000424556,0.000424556,0.000424556
357,1020.18,0.8733,1.39577,0.86631,0.0039,0.66114,0.61553,0.40843,0.4929,0.30163,0.53312,0.56889,0.52524,0.29029,1.70295,3.10788,2.15829,0.01115,0,0.000421726,0.000421726,0.000421726
358,1023.51,0.95019,1.41041,0.72768,0.00387,0.50884,0.80752,0.31596,0.48358,0.28904,0.54876,0.56556,0.50739,0.2823,1.72465,3.12068,2.15945,0.01141,0,0.000418897,0.000418897,0.000418897
359,1026.82,0.94441,1.52424,0.85382,0.00442,0.56803,0.80752,0.31596,0.48358,0.28904,0.54876,0.56556,0.50739,0.2823,1.72465,3.12068,2.15945,0.01141,0,0.000416068,0.000416068,0.000416068
360,1030.17,0.90466,1.42462,0.73104,0.00374,0.51521,0.83985,0.31995,0.48714,0.28598,0.85635,0.32329,0.50126,0.27728,1.73544,3.13241,2.18581,0.01162,0,0.000413238,0.000413238,0.000413238
361,1033.48,0.9108,1.38063,0.69261,0.00369,0.40247,0.83985,0.31995,0.48714,0.28598,0.85635,0.32329,0.50126,0.27728,1.73544,3.13241,2.18581,0.01162,0,0.000410409,0.000410409,0.000410409
362,1036.88,0.84702,1.42676,0.767,0.00439,0.54213,0.65439,0.34915,0.43327,0.25027,0.45478,0.58222,0.44923,0.24805,1.71768,3.10768,2.27388,0.01153,0,0.000407579,0.000407579,0.000407579
363,1040.08,0.95202,1.44389,0.83446,0.00438,0.64148,0.65439,0.34915,0.43327,0.25027,0.45478,0.58222,0.44923,0.24805,1.71768,3.10768,2.27388,0.01153,0,0.00040475,0.00040475,0.00040475
364,1043.52,1.00253,1.38597,0.79829,0.00379,0.36086,0.60858,0.34396,0.39027,0.22981,0.62191,0.34729,0.40553,0.21657,1.6997,3.0863,2.36772,0.01144,0,0.000401921,0.000401921,0.000401921
365,1046.83,0.88098,1.35886,0.70076,0.00402,0.35809,0.60858,0.34396,0.39027,0.22981,0.62191,0.34729,0.40553,0.21657,1.6997,3.0863,2.36772,0.01144,0,0.000399091,0.000399091,0.000399091
366,1050.11,0.88832,1.51288,0.83783,0.00477,0.40525,0.53097,0.35889,0.37947,0.225,0.54197,0.36222,0.39289,0.21699,1.67201,3.07552,2.45417,0.01104,0,0.000396262,0.000396262,0.000396262
367,1053.37,0.94838,1.42056,0.73775,0.00406,0.49423,0.53097,0.35889,0.37947,0.225,0.54197,0.36222,0.39289,0.21699,1.67201,3.07552,2.45417,0.01104,0,0.000393432,0.000393432,0.000393432
368,1056.75,0.8934,1.39653,0.74331,0.00399,0.53967,0.394,0.45778,0.36608,0.21501,0.44652,0.45778,0.38312,0.21137,1.6707,3.06628,2.48942,0.01102,0,0.000390603,0.000390603,0.000390603
369,1060.17,0.87135,1.46031,0.73642,0.00377,0.52906,0.394,0.45778,0.36608,0.21501,0.44652,0.45778,0.38312,0.21137,1.6707,3.06628,2.48942,0.01102,0,0.000387773,0.000387773,0.000387773
370,1063.52,0.8487,1.35193,0.71949,0.00371,0.65696,0.41915,0.45111,0.35532,0.20884,0.4452,0.51333,0.37372,0.20443,1.68483,3.07155,2.48196,0.01103,0,0.000384944,0.000384944,0.000384944
371,1066.93,0.84373,1.30356,0.66149,0.00391,0.38761,0.41915,0.45111,0.35532,0.20884,0.4452,0.51333,0.37372,0.20443,1.68483,3.07155,2.48196,0.01103,0,0.000382115,0.000382115,0.000382115
