epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
388,1017.66,1.67305,2.65841,1.63687,1.70307,0,0.23747,0.48333,0.30926,0.15039,0.26548,0.43283,0.31404,0.14451,2.11379,3.08978,2.35745,2.01176,0,0.000334014,0.000334014,0.000334014
389,1020.08,1.75681,2.76006,1.66339,1.72832,0,0.23747,0.48333,0.30926,0.15039,0.26548,0.43283,0.31404,0.14451,2.11379,3.08978,2.35745,2.01176,0,0.000331185,0.000331185,0.000331185
390,1022.52,1.64457,2.73379,1.66608,1.63842,0,0.23212,0.49643,0.31714,0.15117,0.25308,0.44778,0.3216,0.14584,2.10933,3.09399,2.36721,2.01347,0,0.000328356,0.000328356,0.000328356
391,1024.89,1.71337,2.62286,1.69716,1.72027,0,0.23212,0.49643,0.31714,0.15117,0.25308,0.44778,0.3216,0.14584,2.10933,3.09399,2.36721,2.01347,0,0.000325526,0.000325526,0.000325526
392,1027.25,1.7571,2.73174,1.58544,1.66504,0,0.24298,0.49421,0.32066,0.15363,0.25969,0.45199,0.31912,0.14787,2.10722,3.09018,2.36037,2.01114,0,0.000322697,0.000322697,0.000322697
393,1029.62,1.66387,2.67607,1.59142,1.6617,0,0.24298,0.49421,0.32066,0.15363,0.25969,0.45199,0.31912,0.14787,2.10722,3.09018,2.36037,2.01114,0,0.000319867,0.000319867,0.000319867
394,1031.95,1.65576,2.66402,1.69886,1.6789,0,0.25861,0.45778,0.30327,0.15889,0.25684,0.46119,0.31292,0.15002,2.10252,3.07354,2.37078,2.01804,0,0.000317038,0.000317038,0.000317038
395,1034.35,1.67753,2.71343,1.60191,1.67461,0,0.25861,0.45778,0.30327,0.15889,0.25684,0.46119,0.31292,0.15002,2.10252,3.07354,2.37078,2.01804,0,0.000314209,0.000314209,0.000314209
396,1036.73,1.70027,2.51187,1.62395,1.68085,0,0.23393,0.50333,0.29981,0.1517,0.23674,0.51667,0.31646,0.14838,2.12844,3.08294,2.39579,2.04308,0,0.000311379,0.000311379,0.000311379
397,1039.14,1.66277,2.60252,1.62311,1.69791,0,0.23393,0.50333,0.29981,0.1517,0.23674,0.51667,0.31646,0.14838,2.12844,3.08294,2.39579,2.04308,0,0.00030855,0.00030855,0.00030855
398,1041.54,1.68149,2.75744,1.6068,1.68687,0,0.225,0.49745,0.29399,0.1533,0.23883,0.51333,0.3142,0.15035,2.14362,3.08667,2.39704,2.05214,0,0.00030572,0.00030572,0.00030572
399,1043.91,1.68414,2.61364,1.66036,1.71373,0,0.225,0.49745,0.29399,0.1533,0.23883,0.51333,0.3142,0.15035,2.14362,3.08667,2.39704,2.05214,0,0.000302891,0.000302891,0.000302891
400,1046.27,1.66815,2.67603,1.60533,1.65507,0,0.22795,0.44432,0.2977,0.14791,0.24338,0.50988,0.32044,0.14492,2.14227,3.08923,2.37748,2.03989,0,0.000300061,0.000300061,0.000300061
401,1048.65,1.73638,2.70038,1.54802,1.66887,0,0.22795,0.44432,0.2977,0.14791,0.24338,0.50988,0.32044,0.14492,2.14227,3.08923,2.37748,2.03989,0,0.000297232,0.000297232,0.000297232
402,1051.05,1.67716,2.57925,1.70296,1.71232,0,0.21843,0.39889,0.29972,0.14764,0.22234,0.40222,0.30746,0.14429,2.12991,3.0813,2.3357,2.0152,0,0.000294403,0.000294403,0.000294403
403,1053.42,1.67033,2.7732,1.59427,1.69873,0,0.21843,0.39889,0.29972,0.14764,0.22234,0.40222,0.30746,0.14429,2.12991,3.0813,2.3357,2.0152,0,0.000291573,0.000291573,0.000291573
404,1055.84,1.65582,2.61953,1.65081,1.64444,0,0.2036,0.39556,0.29663,0.14296,0.73718,0.12984,0.31105,0.14827,2.12575,3.07405,2.30064,2.00555,0,0.000288744,0.000288744,0.000288744
405,1058.18,1.64154,2.55965,1.55555,1.66862,0,0.2036,0.39556,0.29663,0.14296,0.73718,0.12984,0.31105,0.14827,2.12575,3.07405,2.30064,2.00555,0,0.000285914,0.000285914,0.000285914
406,1060.54,1.72802,2.75095,1.81528,1.74762,0,0.1888,0.40556,0.29271,0.14047,0.77262,0.18983,0.31149,0.14622,2.14594,3.06056,2.29441,2.0122,0,0.000283085,0.000283085,0.000283085
407,1062.95,1.72225,2.56958,1.72771,1.73466,0,0.1888,0.40556,0.29271,0.14047,0.77262,0.18983,0.31149,0.14622,2.14594,3.06056,2.29441,2.0122,0,0.000280255,0.000280255,0.000280255
408,1065.41,1.73379,2.68039,1.64668,1.68675,0,0.1887,0.41222,0.29011,0.141,0.74319,0.19667,0.3201,0.14179,2.17037,3.04867,2.28636,2.02244,0,0.000277426,0.000277426,0.000277426
409,1067.75,1.72341,2.6685,1.69853,1.70309,0,0.1887,0.41222,0.29011,0.141,0.74319,0.19667,0.3201,0.14179,2.17037,3.04867,2.28636,2.02244,0,0.000274597,0.000274597,0.000274597
410,1070.2,1.67454,2.75097,1.57568,1.65069,0,0.90008,0.13377,0.28728,0.15167,1,0.18854,0.34499,0.14478,2.17581,3.0492,2.26917,2.03261,0,0.000271767,0.000271767,0.000271767
411,1072.51,1.70141,2.58871,1.68413,1.69458,0,0.90008,0.13377,0.28728,0.15167,1,0.18854,0.34499,0.14478,2.17581,3.0492,2.26917,2.03261,0,0.000268938,0.000268938,0.000268938
412,1074.98,1.80128,2.7051,1.54653,1.63754,0,0.90565,0.13284,0.28502,0.15417,0.41109,0.37444,0.34013,0.14387,2.18545,3.06368,2.29257,2.04164,0,0.000266108,0.000266108,0.000266108
413,1077.37,1.75584,2.69512,1.63491,1.65245,0,0.90565,0.13284,0.28502,0.15417,0.41109,0.37444,0.34013,0.14387,2.18545,3.06368,2.29257,2.04164,0,0.000263279,0.000263279,0.000263279
414,1079.76,1.6733,2.57576,1.65385,1.66439,0,0.21321,0.51667,0.28545,0.15398,0.38062,0.38778,0.32498,0.1418,2.17423,3.07197,2.31329,2.04055,0,0.00026045,0.00026045,0.00026045
415,1082.12,1.61255,2.63315,1.60034,1.65925,0,0.21321,0.51667,0.28545,0.15398,0.38062,0.38778,0.32498,0.1418,2.17423,3.07197,2.31329,2.04055,0,0.00025762,0.00025762,0.00025762
416,1084.6,1.67414,2.67361,1.5668,1.64933,0,0.20475,0.46778,0.28249,0.15312,0.70504,0.19479,0.33221,0.14354,2.13951,3.07455,2.30511,2.02613,0,0.000254791,0.000254791,0.000254791
417,1086.98,1.74344,2.58668,1.64894,1.7282,0,0.20475,0.46778,0.28249,0.15312,0.70504,0.19479,0.33221,0.14354,2.13951,3.07455,2.30511,2.02613,0,0.000251961,0.000251961,0.000251961
418,1089.36,1.656,2.71248,1.71518,1.68106,0,0.22947,0.45778,0.28871,0.15593,0.72428,0.19269,0.33327,0.14623,2.10412,3.07204,2.29662,2.01795,0,0.000249132,0.000249132,0.000249132
419,1091.75,1.73647,2.77396,1.66618,1.68345,0,0.22947,0.45778,0.28871,0.15593,0.72428,0.19269,0.33327,0.14623,2.10412,3.07204,2.29662,2.01795,0,0.000246302,0.000246302,0.000246302
420,1094.18,1.77574,2.67242,1.73231,1.73275,0,0.25941,0.45111,0.25544,0.12272,0.71202,0.19188,0.28901,0.11991,2.07477,3.07268,2.27868,2.0055,0,0.000243473,0.000243473,0.000243473
421,1096.56,1.80556,2.79625,1.62359,1.69532,0,0.25941,0.45111,0.25544,0.12272,0.71202,0.19188,0.28901,0.11991,2.07477,3.07268,2.27868,2.0055,0,0.000240644,0.000240644,0.000240644
422,1099,1.75379,2.76087,1.62616,1.74902,0,0.27947,0.42111,0.26293,0.12423,0.69484,0.19111,0.28739,0.12051,2.08065,3.08408,2.29169,2.00196,0,0.000237814,0.000237814,0.000237814
423,1101.36,1.66012,2.63165,1.5638,1.69513,0,0.27947,0.42111,0.26293,0.12423,0.69484,0.19111,0.28739,0.12051,2.08065,3.08408,2.29169,2.00196,0,0.000234985,0.000234985,0.000234985
424,1103.77,1.71528,2.66178,1.6491,1.6916,0,0.27258,0.41778,0.26188,0.11711,0.27455,0.36556,0.27105,0.11789,2.10382,3.10229,2.3089,2.00041,0,0.000232155,0.000232155,0.000232155
425,1106.15,1.77329,2.7621,1.74136,1.71822,0,0.27258,0.41778,0.26188,0.11711,0.27455,0.36556,0.27105,0.11789,2.10382,3.10229,2.3089,2.00041,0,0.000229326,0.000229326,0.000229326
426,1108.54,1.70163,2.58921,1.68339,1.71557,0,0.26141,0.36222,0.24078,0.10856,0.27802,0.35912,0.2636,0.11146,2.1252,3.12851,2.32961,2.00184,0,0.000226497,0.000226497,0.000226497
427,1111,1.65216,2.70776,1.59209,1.63213,0,0.26141,0.36222,0.24078,0.10856,0.27802,0.35912,0.2636,0.11146,2.1252,3.12851,2.32961,2.00184,0,0.000223667,0.000223667,0.000223667
428,1113.42,1.74786,2.76882,1.62657,1.69494,0,0.2599,0.36889,0.24798,0.11433,0.2672,0.37222,0.26481,0.11469,2.13237,3.13202,2.32311,2.00273,0,0.000220838,0.000220838,0.000220838
429,1115.78,1.72799,2.75484,1.69885,1.76146,0,0.2599,0.36889,0.24798,0.11433,0.2672,0.37222,0.26481,0.11469,2.13237,3.13202,2.32311,2.00273,0,0.000218008,0.000218008,0.000218008
430,1118.24,1.68901,2.67168,1.64965,1.6307,0,0.25896,0.37501,0.27615,0.13185,0.26517,0.37889,0.28856,0.1329,2.12543,3.1211,2.32065,1.9977,0,0.000215179,0.000215179,0.000215179
431,1120.62,1.61986,2.53594,1.56838,1.61084,0,0.25896,0.37501,0.27615,0.13185,0.26517,0.37889,0.28856,0.1329,2.12543,3.1211,2.32065,1.9977,0,0.000212349,0.000212349,0.000212349
432,1123.03,1.69102,2.65139,1.73244,1.68875,0,0.23186,0.38889,0.26498,0.13855,0.24254,0.40186,0.2738,0.13398,2.11474,3.11255,2.32038,1.98847,0,0.00020952,0.00020952,0.00020952
433,1125.48,1.70554,2.85238,1.55225,1.64779,0,0.23186,0.38889,0.26498,0.13855,0.24254,0.40186,0.2738,0.13398,2.11474,3.11255,2.32038,1.98847,0,0.000206691,0.000206691,0.000206691
434,1127.96,1.70757,2.63836,1.67047,1.67739,0,0.2475,0.44444,0.27659,0.14118,0.25216,0.44778,0.27857,0.13487,2.09012,3.10405,2.32516,1.98284,0,0.000203861,0.000203861,0.000203861
435,1130.31,1.64245,2.62527,1.62235,1.64419,0,0.2475,0.44444,0.27659,0.14118,0.25216,0.44778,0.27857,0.13487,2.09012,3.10405,2.32516,1.98284,0,0.000201032,0.000201032,0.000201032
436,1132.79,1.69647,2.8022,1.59475,1.658,0,0.24126,0.5,0.27603,0.14534,0.24576,0.50333,0.30491,0.13814,2.08082,3.09685,2.33306,1.99087,0,0.000198202,0.000198202,0.000198202
437,1135.17,1.6825,2.58214,1.61747,1.67281,0,0.24126,0.5,0.27603,0.14534,0.24576,0.50333,0.30491,0.13814,2.08082,3.09685,2.33306,1.99087,0,0.000195373,0.000195373,0.000195373
438,1137.66,1.66172,2.63358,1.59212,1.59917,0,0.22939,0.50442,0.27113,0.14567,0.23355,0.50775,0.30793,0.14274,2.06846,3.09192,2.31966,1.98387,0,0.000192543,0.000192543,0.000192543
439,1140.06,1.68451,2.74989,1.68318,1.66882,0,0.22939,0.50442,0.27113,0.14567,0.23355,0.50775,0.30793,0.14274,2.06846,3.09192,2.31966,1.98387,0,0.000189714,0.000189714,0.000189714
440,1142.43,1.62897,2.61899,1.80202,1.68202,0,0.26761,0.48,0.31566,0.148,0.26845,0.4857,0.31229,0.1413,2.0744,3.09437,2.31338,1.9873,0,0.000186885,0.000186885,0.000186885
441,1144.76,1.68278,2.66113,1.67062,1.68828,0,0.26761,0.48,0.31566,0.148,0.26845,0.4857,0.31229,0.1413,2.0744,3.09437,2.31338,1.9873,0,0.000184055,0.000184055,0.000184055
442,1147.18,1.69594,2.70663,1.57981,1.64644,0,0.23832,0.50333,0.31362,0.14852,0.23341,0.45111,0.2989,0.1404,2.07453,3.09584,2.29543,1.98701,0,0.000181226,0.000181226,0.000181226
443,1149.53,1.69566,2.70611,1.5932,1.65015,0,0.23832,0.50333,0.31362,0.14852,0.23341,0.45111,0.2989,0.1404,2.07453,3.09584,2.29543,1.98701,0,0.000178396,0.000178396,0.000178396
444,1151.93,1.61364,2.59166,1.5931,1.68393,0,0.6684,0.1894,0.33127,0.15571,0.22493,0.39222,0.30934,0.14603,2.08046,3.09934,2.28802,1.98755,0,0.000175567,0.000175567,0.000175567
445,1154.27,1.67723,2.59568,1.61063,1.66477,0,0.6684,0.1894,0.33127,0.15571,0.22493,0.39222,0.30934,0.14603,2.08046,3.09934,2.28802,1.98755,0,0.000172738,0.000172738,0.000172738
446,1156.7,1.6613,2.68012,1.62493,1.63784,0,0.242,0.44111,0.29018,0.14836,0.75637,0.18818,0.31469,0.14827,2.09558,3.1053,2.27823,1.99057,0,0.000169908,0.000169908,0.000169908
447,1159.04,1.65395,2.61487,1.58863,1.60408,0,0.242,0.44111,0.29018,0.14836,0.75637,0.18818,0.31469,0.14827,2.09558,3.1053,2.27823,1.99057,0,0.000167079,0.000167079,0.000167079
448,1161.44,1.65948,2.68684,1.74583,1.65231,0,0.23851,0.44111,0.29806,0.1489,0.22784,0.38556,0.30553,0.14504,2.11615,3.11047,2.29285,1.99673,0,0.000164249,0.000164249,0.000164249
449,1163.86,1.6999,2.70944,1.68716,1.67891,0,0.23851,0.44111,0.29806,0.1489,0.22784,0.38556,0.30553,0.14504,2.11615,3.11047,2.29285,1.99673,0,0.00016142,0.00016142,0.00016142
450,1166.31,1.66692,2.74641,1.56304,1.67469,0,0.24816,0.36556,0.28863,0.14439,0.71886,0.18715,0.30942,0.1429,2.12393,3.09514,2.3079,2.00572,0,0.00015859,0.00015859,0.00015859
451,1168.74,1.75266,2.59289,1.82357,1.72155,0,0.24816,0.36556,0.28863,0.14439,0.71886,0.18715,0.30942,0.1429,2.12393,3.09514,2.3079,2.00572,0,0.000155761,0.000155761,0.000155761
452,1171.1,1.59695,2.49605,1.6601,1.65354,0,0.21363,0.5,0.27969,0.14007,0.73375,0.18531,0.30743,0.1432,2.12524,3.08867,2.30559,2.00721,0,0.000152932,0.000152932,0.000152932
453,1173.59,1.62724,2.66147,1.59597,1.57861,0,0.21363,0.5,0.27969,0.14007,0.73375,0.18531,0.30743,0.1432,2.12524,3.08867,2.30559,2.00721,0,0.000150102,0.000150102,0.000150102
454,1175.98,1.6869,2.73717,1.72838,1.68557,0,0.22504,0.56166,0.28308,0.14131,0.74038,0.18311,0.30876,0.14299,2.12399,3.07994,2.31171,2.01127,0,0.000147273,0.000147273,0.000147273
455,1178.35,1.67014,2.75493,1.68956,1.67524,0,0.22504,0.56166,0.28308,0.14131,0.74038,0.18311,0.30876,0.14299,2.12399,3.07994,2.31171,2.01127,0,0.000144443,0.000144443,0.000144443
456,1180.78,1.59708,2.49349,1.52182,1.61255,0,0.22424,0.55556,0.28256,0.14303,0.73971,0.18513,0.31094,0.14216,2.10426,3.07869,2.30304,1.99524,0,0.000141614,0.000141614,0.000141614
457,1183.13,1.62979,2.49359,1.5292,1.5941,0,0.22424,0.55556,0.28256,0.14303,0.73971,0.18513,0.31094,0.14216,2.10426,3.07869,2.30304,1.99524,0,0.000138784,0.000138784,0.000138784
458,1185.55,1.64754,2.64624,1.57099,1.68964,0,0.23588,0.50956,0.27622,0.14697,0.242,0.50667,0.32313,0.1445,2.09114,3.08307,2.28964,1.98803,0,0.000135955,0.000135955,0.000135955
459,1187.93,1.67838,2.65587,1.6177,1.68876,0,0.23588,0.50956,0.27622,0.14697,0.242,0.50667,0.32313,0.1445,2.09114,3.08307,2.28964,1.98803,0,0.000133126,0.000133126,0.000133126
460,1190.4,1.63145,2.62929,1.54595,1.63292,0,0.24842,0.44846,0.28271,0.1473,0.2434,0.5,0.31658,0.14501,2.08009,3.09388,2.28304,1.98078,0,0.000130296,0.000130296,0.000130296
461,1192.78,1.64824,2.793,1.63772,1.61802,0,0.24842,0.44846,0.28271,0.1473,0.2434,0.5,0.31658,0.14501,2.08009,3.09388,2.28304,1.98078,0,0.000127467,0.000127467,0.000127467
462,1195.19,1.61228,2.61867,1.52404,1.63046,0,0.24587,0.44111,0.27964,0.14801,0.23251,0.4348,0.30662,0.1445,2.08005,3.10742,2.28464,1.98204,0,0.000124637,0.000124637,0.000124637
463,1197.62,1.6386,2.66964,1.52074,1.5869,0,0.24587,0.44111,0.27964,0.14801,0.23251,0.4348,0.30662,0.1445,2.08005,3.10742,2.28464,1.98204,0,0.000121808,0.000121808,0.000121808
464,1200.01,1.65458,2.55744,1.65394,1.68418,0,0.25053,0.43444,0.28107,0.14817,0.24707,0.37889,0.30588,0.14487,2.07813,3.11475,2.28218,1.98022,0,0.000118979,0.000118979,0.000118979
465,1202.37,1.66258,2.69805,1.7384,1.62186,0,0.25053,0.43444,0.28107,0.14817,0.24707,0.37889,0.30588,0.14487,2.07813,3.11475,2.28218,1.98022,0,0.000116149,0.000116149,0.000116149
466,1204.76,1.64057,2.60144,1.56506,1.61084,0,0.24015,0.5,0.25119,0.12416,0.73782,0.19149,0.29274,0.12564,2.08308,3.12332,2.27422,1.98311,0,0.00011332,0.00011332,0.00011332
467,1207.14,1.67398,2.62099,1.55437,1.63626,0,0.24015,0.5,0.25119,0.12416,0.73782,0.19149,0.29274,0.12564,2.08308,3.12332,2.27422,1.98311,0,0.00011049,0.00011049,0.00011049
468,1209.58,1.61239,2.47582,1.57024,1.61855,0,0.23206,0.56135,0.25719,0.12608,0.71274,0.19866,0.29415,0.12495,2.08967,3.12539,2.26442,1.98281,0,0.000107661,0.000107661,0.000107661
469,1212,1.70997,2.64709,1.67116,1.6452,0,0.23206,0.56135,0.25719,0.12608,0.71274,0.19866,0.29415,0.12495,2.08967,3.12539,2.26442,1.98281,0,0.000104831,0.000104831,0.000104831
470,1214.38,1.60881,2.63542,1.60027,1.61134,0,0.29288,0.41111,0.25317,0.12441,0.69306,0.20222,0.27408,0.11889,2.08605,3.12711,2.25977,1.9745,0,0.000102002,0.000102002,0.000102002
471,1216.76,1.70633,2.68223,1.64273,1.6605,0,0.29288,0.41111,0.25317,0.12441,0.69306,0.20222,0.27408,0.11889,2.08605,3.12711,2.25977,1.9745,0,9.91726e-05,9.91726e-05,9.91726e-05
472,1219.2,1.56527,2.56514,1.54453,1.62384,0,0.30937,0.40579,0.25429,0.1238,0.68453,0.20355,0.27586,0.12017,2.08486,3.1251,2.2465,1.97276,0,9.63432e-05,9.63432e-05,9.63432e-05
473,1221.62,1.67477,2.61606,1.6106,1.70548,0,0.30937,0.40579,0.25429,0.1238,0.68453,0.20355,0.27586,0.12017,2.08486,3.1251,2.2465,1.97276,0,9.35138e-05,9.35138e-05,9.35138e-05
474,1224.08,1.62225,2.56258,1.57567,1.61126,0,0.29592,0.40444,0.25129,0.12241,0.68035,0.20384,0.27761,0.12008,2.09279,3.12377,2.24261,1.97966,0,9.06843e-05,9.06843e-05,9.06843e-05
475,1226.38,1.68936,2.71272,1.78973,1.71584,0,0.29592,0.40444,0.25129,0.12241,0.68035,0.20384,0.27761,0.12008,2.09279,3.12377,2.24261,1.97966,0,8.78549e-05,8.78549e-05,8.78549e-05
476,1228.75,1.63824,2.64165,1.55038,1.65091,0,0.23217,0.44444,0.24842,0.12318,0.68985,0.20352,0.28117,0.12109,2.10158,3.1201,2.23683,1.98189,0,8.50255e-05,8.50255e-05,8.50255e-05
477,1231.09,1.68705,2.66184,1.60219,1.65518,0,0.23217,0.44444,0.24842,0.12318,0.68985,0.20352,0.28117,0.12109,2.10158,3.1201,2.23683,1.98189,0,8.21961e-05,8.21961e-05,8.21961e-05
478,1233.4,1.62902,2.54587,1.65706,1.63966,0,0.24132,0.44909,0.25534,0.12435,0.74919,0.19913,0.29975,0.12281,2.11018,3.11206,2.22414,1.98591,0,7.93667e-05,7.93667e-05,7.93667e-05
479,1235.69,1.71009,2.67509,1.62735,1.68165,0,0.24132,0.44909,0.25534,0.12435,0.74919,0.19913,0.29975,0.12281,2.11018,3.11206,2.22414,1.98591,0,7.65372e-05,7.65372e-05,7.65372e-05
480,1238.08,1.71713,2.65677,1.66444,1.69327,0,0.25133,0.45052,0.25731,0.12468,0.76973,0.19922,0.30479,0.12361,2.11666,3.10002,2.21394,1.99094,0,7.37078e-05,7.37078e-05,7.37078e-05
481,1240.45,1.62139,2.63038,1.51953,1.57237,0,0.25133,0.45052,0.25731,0.12468,0.76973,0.19922,0.30479,0.12361,2.11666,3.10002,2.21394,1.99094,0,7.08784e-05,7.08784e-05,7.08784e-05
482,1242.82,1.66936,2.62853,1.69624,1.68427,0,0.24633,0.39889,0.25622,0.12266,0.75177,0.19842,0.30523,0.12436,2.12421,3.0912,2.21385,1.99911,0,6.8049e-05,6.8049e-05,6.8049e-05
483,1245.18,1.64852,2.68606,1.49731,1.5915,0,0.24633,0.39889,0.25622,0.12266,0.75177,0.19842,0.30523,0.12436,2.12421,3.0912,2.21385,1.99911,0,6.52196e-05,6.52196e-05,6.52196e-05
484,1247.56,1.65042,2.69216,1.55262,1.63691,0,0.25212,0.39556,0.2585,0.12329,0.76333,0.19717,0.3117,0.12535,2.12168,3.08421,2.2059,1.99705,0,6.23901e-05,6.23901e-05,6.23901e-05
485,1249.84,1.55496,2.46764,1.533,1.61132,0,0.25212,0.39556,0.2585,0.12329,0.76333,0.19717,0.3117,0.12535,2.12168,3.08421,2.2059,1.99705,0,5.95607e-05,5.95607e-05,5.95607e-05
486,1252.16,1.56703,2.48307,1.50848,1.56733,0,0.24664,0.41889,0.25788,0.12322,0.76796,0.19237,0.30922,0.12475,2.12068,3.08133,2.20356,1.9971,0,5.67313e-05,5.67313e-05,5.67313e-05
487,1254.47,1.68466,2.70666,1.6867,1.70401,0,0.24664,0.41889,0.25788,0.12322,0.76796,0.19237,0.30922,0.12475,2.12068,3.08133,2.20356,1.9971,0,5.39019e-05,5.39019e-05,5.39019e-05
488,1256.84,1.68337,2.57826,1.5511,1.59641,0,0.25022,0.41889,0.25821,0.12398,0.77043,0.19195,0.30863,0.12498,2.11731,3.0789,2.20294,1.99341,0,5.10725e-05,5.10725e-05,5.10725e-05
489,1259.18,1.61029,2.61145,1.57983,1.60931,0,0.25022,0.41889,0.25821,0.12398,0.77043,0.19195,0.30863,0.12498,2.11731,3.0789,2.20294,1.99341,0,4.8243e-05,4.8243e-05,4.8243e-05
490,1261.57,1.55625,2.50425,1.50571,1.58674,0,0.23661,0.42222,0.25752,0.12424,0.77222,0.19126,0.3065,0.12452,2.11549,3.07766,2.20469,1.99395,0,4.54136e-05,4.54136e-05,4.54136e-05
491,1263.94,1.53017,2.62962,1.60844,1.62268,0,0.23661,0.42222,0.25752,0.12424,0.77222,0.19126,0.3065,0.12452,2.11549,3.07766,2.20469,1.99395,0,4.25842e-05,4.25842e-05,4.25842e-05
492,1266.28,1.57223,2.68332,1.66831,1.66978,0,0.23764,0.42173,0.25263,0.12268,0.76892,0.19196,0.30056,0.12313,2.11305,3.07744,2.21493,1.9944,0,3.97548e-05,3.97548e-05,3.97548e-05
493,1268.51,1.5716,2.6968,1.6002,1.62667,0,0.23764,0.42173,0.25263,0.12268,0.76892,0.19196,0.30056,0.12313,2.11305,3.07744,2.21493,1.9944,0,3.69254e-05,3.69254e-05,3.69254e-05
494,1270.65,1.47786,2.57778,1.58258,1.6034,0,0.23617,0.40146,0.27809,0.1399,0.7629,0.19352,0.31973,0.13982,2.11328,3.07996,2.22759,1.99703,0,3.40959e-05,3.40959e-05,3.40959e-05
495,1272.81,1.52326,2.67764,1.62183,1.6126,0,0.23617,0.40146,0.27809,0.1399,0.7629,0.19352,0.31973,0.13982,2.11328,3.07996,2.22759,1.99703,0,3.12665e-05,3.12665e-05,3.12665e-05
496,1274.96,1.52738,2.70358,1.53691,1.59415,0,0.23078,0.39556,0.27697,0.13931,0.75264,0.19368,0.32473,0.13916,2.11196,3.08279,2.23288,1.99617,0,2.84371e-05,2.84371e-05,2.84371e-05
497,1277.07,1.51419,2.62163,1.68653,1.66691,0,0.23078,0.39556,0.27697,0.13931,0.75264,0.19368,0.32473,0.13916,2.11196,3.08279,2.23288,1.99617,0,2.56077e-05,2.56077e-05,2.56077e-05
498,1279.24,1.51311,2.50347,1.52391,1.64138,0,0.21696,0.39961,0.26953,0.13827,0.74418,0.19342,0.32258,0.13863,2.11578,3.08348,2.24071,2.00006,0,2.27783e-05,2.27783e-05,2.27783e-05
499,1281.35,1.56663,2.59428,1.62838,1.63114,0,0.21696,0.39961,0.26953,0.13827,0.74418,0.19342,0.32258,0.13863,2.11578,3.08348,2.24071,2.00006,0,1.99488e-05,1.99488e-05,1.99488e-05
500,1283.51,1.52563,2.65134,1.5901,1.63622,0,0.21872,0.40222,0.26664,0.13777,0.23037,0.39889,0.30342,0.1365,2.11158,3.08605,2.2466,1.99633,0,1.71194e-05,1.71194e-05,1.71194e-05
